0.80526E+56 0.00000E+01 0.40626E+61 26520000 0 0 34 0.25167E-52 0.00000E+01 0.80526E+56
1 2.7461e+51 1.8701e+51 243.64 2.2671e+56 2.7461e+51
2 2.4435e+53 2.397e+53 496.32 6.1354e+58 2.4435e+53
3 1.3395e+54 1.1063e+54 590.97 5.5681e+59 1.3395e+54
4 1.1009e+52 6.4368e+51 209.17 6.6984e+56 1.1009e+52
5 5.3826e+54 5.3672e+54 504.51 1.374e+60 5.3826e+54
6 9.1277e+55 8.8703e+55 695.36 4.5398e+61 9.1277e+55
7 3.1833e+53 3.1672e+53 355.96 4.054e+58 3.1833e+53
8 2.1403e+53 1.9633e+53 464.13 5.016e+58 2.1403e+53
9 9.2409e+54 8.941e+54 692.32 4.5771e+60 9.2409e+54
10 1.6425e+54 1.6423e+54 357.72 2.1022e+59 1.6425e+54
11 1.2245e+53 1.173e+53 484.7 3.0015e+58 1.2245e+53
12 4.2788e+52 2.5593e+52 427.99 9.7771e+57 4.2788e+52
13 1.3645e+52 1.1539e+52 302.55 1.4504e+57 1.3645e+52
14 7.4406e+53 7.2939e+53 495.99 1.8672e+59 7.4406e+53
15 2.3381e+55 1.7964e+55 549.75 8.8515e+60 2.3381e+55
16 4.9472e+51 3.3532e+51 242.5 3.9489e+56 4.9472e+51
17 1.0129e+55 1.0122e+55 505.58 2.5912e+60 1.0129e+55
18 1.9222e+55 1.8456e+55 687.04 9.4463e+60 1.9222e+55
19 5.3712e+50 2.9176e+50 194.34 3.2253e+55 5.3712e+50
20 1.5333e+54 1.5149e+54 499.9 3.878e+59 1.5333e+54
21 3.9795e+54 3.7021e+54 665.68 1.8932e+60 3.9795e+54
22 2.7475e+55 2.7469e+55 357.69 3.5161e+60 2.7475e+55
23 2.0639e+52 1.2693e+52 311.16 3.0495e+57 2.0639e+52
24 5.0752e+53 3.112e+53 438.76 1.3151e+59 5.0752e+53
25 2.9173e+54 2.9169e+54 357.72 3.7336e+59 2.9173e+54
26 2.521e+55 2.3383e+55 469.29 5.9737e+60 2.521e+55
27 2.7372e+56 2.7078e+56 707.87 1.3863e+62 2.7372e+56
28 1.2668e+54 1.2667e+54 357.76 1.6214e+59 1.2668e+54
29 7.5138e+55 7.4837e+55 503.94 1.9158e+61 7.5138e+55
30 6.5952e+56 6.5573e+56 711.43 3.3573e+62 6.5952e+56
31 1.5274e+54 1.4442e+54 338.27 1.8468e+59 1.5274e+54
32 6.6268e+52 5.1195e+52 390.88 1.2557e+58 6.6268e+52
33 1.5796e+55 1.5782e+55 714.91 8.0803e+60 1.5796e+55
34 5.3362e+52 5.1812e+52 347.38 6.6306e+57 5.3362e+52
35 1.1829e+53 9.6243e+52 411.67 2.3829e+58 1.1829e+53
36 1.559e+53 1.4917e+53 684.67 7.6342e+58 1.559e+53
37 2.2417e+57 2.2415e+57 357.74 2.8692e+62 2.2417e+57
38 3.2015e+55 3.1974e+55 505.32 8.1852e+60 3.2015e+55
39 3.4012e+53 2.8558e+53 600.81 1.4517e+59 3.4012e+53
40 5.9111e+51 4.5476e+51 275.24 5.7506e+56 5.9111e+51
41 1.6225e+53 1.2966e+53 404.34 3.2034e+58 1.6225e+53
42 7.4654e+55 7.2951e+55 699.23 3.7343e+61 7.4654e+55
43 1.6464e+55 1.6348e+55 355.24 2.0925e+60 1.6464e+55
44 8.2852e+54 8.1742e+54 499.18 2.0924e+60 8.2852e+54
45 5.2683e+54 4.2166e+54 572.71 2.0925e+60 5.2683e+54
46 6.691e+51 4.857e+51 259.71 5.4061e+56 6.691e+51
47 2.8892e+51 1.4251e+51 249.57 3.05e+56 2.8892e+51
48 1.6981e+56 1.6973e+56 715.2 8.6902e+61 1.6981e+56
49 3.1421e+56 3.1161e+56 354.82 3.9886e+61 3.1421e+56
50 9.5825e+53 7.8556e+53 414.78 1.9888e+59 9.5825e+53
51 7.513e+53 6.3028e+53 600.29 3.2031e+59 7.513e+53
52 5.4785e+53 5.2808e+53 344.86 6.7554e+58 5.4785e+53
53 1.516e+51 1.3002e+51 433.93 3.3137e+56 1.516e+51
54 1.0693e+55 1.0687e+55 715.16 5.4719e+60 1.0693e+55
55 2.0813e+52 1.9166e+52 329.46 2.4499e+57 2.0813e+52
56 1.5701e+54 1.4419e+54 464.66 3.6764e+59 1.5701e+54
57 1.9569e+55 1.9367e+55 708.15 9.9153e+60 1.9569e+55
58 1.7316e+51 1.0702e+51 221.12 1.3046e+56 1.7316e+51
59 8.8879e+53 6.2753e+53 357.24 1.3071e+59 8.8879e+53
60 4.1001e+55 2.1436e+55 374.09 7.5775e+60 4.1001e+55
61 6.089e+52 5.9423e+52 349.15 7.6041e+57 6.089e+52
62 4.4015e+51 2.9972e+51 344.53 7.1185e+56 4.4015e+51
63 1.1015e+56 1.0907e+56 708.54 5.5841e+61 1.1015e+56
64 1.3227e+54 1.2482e+54 337.61 1.5958e+59 1.3227e+54
65 5.1309e+55 5.0498e+55 497.97 1.2926e+61 5.1309e+55
66 4.1498e+53 3.2685e+53 563.59 1.5958e+59 4.1498e+53
67 5.49e+55 5.4388e+55 354.43 6.9613e+60 5.49e+55
68 1.0757e+55 8.518e+54 400.66 2.0731e+60 1.0757e+55
69 3.2777e+54 2.8123e+54 613.93 1.4311e+60 3.2777e+54
70 3.7746e+57 3.7387e+57 354.37 4.7853e+62 3.7746e+57
71 2.8211e+51 1.6623e+51 298.12 3.8626e+56 2.8211e+51
72 1.2455e+56 1.0217e+56 586.99 5.066e+61 1.2455e+56
73 5.8603e+51 5.3203e+51 324.81 6.8014e+56 5.8603e+51
74 1.3986e+52 1.3532e+52 489.55 3.4637e+57 1.3986e+52
75 1.3214e+56 1.3212e+56 715.42 6.7646e+61 1.3214e+56
76 9.4004e+49 6.7994e+49 258.78 8.5924e+54 9.4004e+49
77 5.1381e+52 2.816e+52 277.3 5.4461e+57 5.1381e+52
78 1.2909e+56 1.2899e+56 714.99 6.6044e+61 1.2909e+56
