0.30275E+11 0.39500E+07 0.00000E+01 3276026 0 0 165671 0.54710E-05 0.00000E+01 0.30275E+11
1 30316000000.0 83674000.0 0.34913 50820000000.0 30316000000.0
2 30285000000.0 41189000.0 0.24329 42748000000.0 30285000000.0
3 30264000000.0 21964000.0 0.1836 39022000000.0 30264000000.0
4 30359000000.0 83214000.0 0.34672 54329000000.0 30359000000.0
5 30310000000.0 41573000.0 0.24536 43508000000.0 30310000000.0
6 30264000000.0 21656000.0 0.18102 39349000000.0 30264000000.0
7 30268000000.0 83549000.0 0.34915 53212000000.0 30268000000.0
8 30231000000.0 41932000.0 0.24812 43271000000.0 30231000000.0
9 30279000000.0 21827000.0 0.18237 39451000000.0 30279000000.0
10 30360000000.0 83062000.0 0.34607 52430000000.0 30360000000.0
11 30206000000.0 42057000.0 0.24907 41656000000.0 30206000000.0
12 30269000000.0 21528000.0 0.17993 38874000000.0 30269000000.0
13 30362000000.0 83557000.0 0.34811 57594000000.0 30362000000.0
14 30329000000.0 41135000.0 0.24262 44367000000.0 30329000000.0
15 30292000000.0 21819000.0 0.18221 39381000000.0 30292000000.0
16 30311000000.0 83880000.0 0.35004 64138000000.0 30311000000.0
17 30261000000.0 41700000.0 0.24651 48515000000.0 30261000000.0
18 30283000000.0 21700000.0 0.18129 40906000000.0 30283000000.0
19 30146000000.0 84292000.0 0.35368 50873000000.0 30146000000.0
20 30208000000.0 41788000.0 0.24746 42804000000.0 30208000000.0
21 30231000000.0 22135000.0 0.18524 39004000000.0 30231000000.0
22 30281000000.0 83496000.0 0.34878 58018000000.0 30281000000.0
23 30311000000.0 41851000.0 0.24699 46563000000.0 30311000000.0
24 30269000000.0 21711000.0 0.18146 40534000000.0 30269000000.0
25 30291000000.0 83544000.0 0.34887 52255000000.0 30291000000.0
26 30275000000.0 41799000.0 0.24697 43696000000.0 30275000000.0
27 30266000000.0 21709000.0 0.18145 39774000000.0 30266000000.0
28 30212000000.0 84013000.0 0.35174 51574000000.0 30212000000.0
29 30308000000.0 41164000.0 0.24296 41912000000.0 30308000000.0
30 30251000000.0 22197000.0 0.18563 38774000000.0 30251000000.0
31 30197000000.0 83862000.0 0.35128 50156000000.0 30197000000.0
32 30238000000.0 41354000.0 0.24465 41809000000.0 30238000000.0
33 30297000000.0 21580000.0 0.1802 38451000000.0 30297000000.0
34 30270000000.0 83700000.0 0.34976 50680000000.0 30270000000.0
35 30291000000.0 41867000.0 0.24725 43575000000.0 30291000000.0
36 30297000000.0 21471000.0 0.17929 39401000000.0 30297000000.0
37 30239000000.0 83676000.0 0.35002 49744000000.0 30239000000.0
38 30317000000.0 41245000.0 0.24337 42739000000.0 30317000000.0
39 30258000000.0 21851000.0 0.18269 38746000000.0 30258000000.0
40 30357000000.0 82277000.0 0.34283 50591000000.0 30357000000.0
41 30351000000.0 40998000.0 0.24164 40826000000.0 30351000000.0
42 30274000000.0 21919000.0 0.18316 38874000000.0 30274000000.0
43 30220000000.0 83728000.0 0.35046 50411000000.0 30220000000.0
44 30251000000.0 41310000.0 0.24428 41584000000.0 30251000000.0
45 30279000000.0 21717000.0 0.18145 38570000000.0 30279000000.0
46 30448000000.0 83061000.0 0.34506 51154000000.0 30448000000.0
47 30330000000.0 41033000.0 0.24201 42700000000.0 30330000000.0
48 30275000000.0 21666000.0 0.18104 39501000000.0 30275000000.0
49 30275000000.0 83080000.0 0.34711 54300000000.0 30275000000.0
50 30268000000.0 41496000.0 0.24525 42505000000.0 30268000000.0
51 30287000000.0 21561000.0 0.1801 38508000000.0 30287000000.0
52 30325000000.0 83437000.0 0.34803 49771000000.0 30325000000.0
53 30234000000.0 41607000.0 0.24618 42339000000.0 30234000000.0
54 30272000000.0 21682000.0 0.18119 38774000000.0 30272000000.0
55 30327000000.0 83747000.0 0.3493 53918000000.0 30327000000.0
56 30339000000.0 41068000.0 0.24215 41748000000.0 30339000000.0
57 30270000000.0 21512000.0 0.17979 38024000000.0 30270000000.0
58 30331000000.0 83768000.0 0.34934 49738000000.0 30331000000.0
59 30291000000.0 41514000.0 0.24517 43361000000.0 30291000000.0
60 30291000000.0 21592000.0 0.18033 39132000000.0 30291000000.0
61 30332000000.0 83548000.0 0.34841 51426000000.0 30332000000.0
62 30313000000.0 41711000.0 0.24614 43328000000.0 30313000000.0
63 30307000000.0 21698000.0 0.18112 39093000000.0 30307000000.0
64 30209000000.0 84102000.0 0.35216 53175000000.0 30209000000.0
65 30200000000.0 41706000.0 0.24704 42009000000.0 30200000000.0
66 30282000000.0 21441000.0 0.17912 38463000000.0 30282000000.0
67 30153000000.0 82997000.0 0.34817 50154000000.0 30153000000.0
68 30255000000.0 41390000.0 0.24472 40528000000.0 30255000000.0
69 30225000000.0 21878000.0 0.18311 37212000000.0 30225000000.0
70 30267000000.0 84348000.0 0.3525 52139000000.0 30267000000.0
71 30228000000.0 41353000.0 0.24472 42465000000.0 30228000000.0
72 30284000000.0 21815000.0 0.18224 38906000000.0 30284000000.0
73 30214000000.0 83560000.0 0.34982 54231000000.0 30214000000.0
74 30216000000.0 41964000.0 0.24844 42152000000.0 30216000000.0
75 30256000000.0 21957000.0 0.18359 38668000000.0 30256000000.0
76 30284000000.0 83847000.0 0.35022 51712000000.0 30284000000.0
77 30324000000.0 41252000.0 0.24335 43647000000.0 30324000000.0
78 30311000000.0 21495000.0 0.1794 40093000000.0 30311000000.0
